FHRSID,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,geocode.longitude,geocode.latitude,FinalClass,ClassificationSource,postcode_clean,msoa_code,assignment_method,msoa_name,borough_code,borough_name
490241,Produkty Polskie,produkty polskie,Retailers - other,"309 Vicarage Farm Road, Hounslow",TW5 0DT,Hounslow,,,GROCER_BAKERY,VERIFIED_CANDIDATE,TW50DT,E02000535,postcode,Hounslow 010,E09000018,Hounslow
490592,Rontec Esso Chiswick Flyover,rontec esso chiswick flyover,Takeaway/sandwich shop,"1 Great West Road, Hounslow",TW5 9AN,Hounslow,-0.392186,51.474993,GROCER_BAKERY,VERIFIED_CANDIDATE,TW59AN,E02000535,postcode,Hounslow 010,E09000018,Hounslow
1556193,SREE GANESH SUPRSTORE LTD,sree ganesh suprstore ltd,Retailers - other,"162a Heston Road, Hounslow",TW5 0QU,Hounslow,-0.3724153,51.4841361,GROCER_BAKERY,VERIFIED_CANDIDATE,TW50QU,E02000536,postcode,Hounslow 011,E09000018,Hounslow
799418,Sainsbury's Local,sainsbury s local,Retailers - supermarkets/hypermarkets,"78 Upper Sutton Lane, Hounslow",TW5 0PT,Hounslow,-0.3733287,51.4803729,GROCER_BAKERY,LOCATION_VERIFICATION,TW50PT,E02000536,postcode,Hounslow 011,E09000018,Hounslow
1149972,Las Fierbinti - Bakery,las fierbinti bakery,Retailers - other,"117 Kingsley Road, Hounslow",TW3 4AJ,Hounslow,-0.3584562,51.4748725,CORE_BAKERY,VERIFIED_CANDIDATE,TW34AJ,E02000537,postcode,Hounslow 012,E09000018,Hounslow
1713486,Bakhtar Market London Ltd.,bakhtar market london ltd,Retailers - supermarkets/hypermarkets,"Section B- Global Trading Centre, 1b Amberley Way, Hounslow",TW4 6BH,Hounslow,-0.3981527,51.4629189,GROCER_BAKERY,VERIFIED_CANDIDATE,TW46BH,E02000538,postcode,Hounslow 013,E09000018,Hounslow
491147,Harneet Food and Wine Ltd,harneet food and wine ltd,Retailers - other,"774 Bath Road, Hounslow",TW5 9TY,Hounslow,-0.4127037,51.4798649,GROCER_BAKERY,VERIFIED_CANDIDATE,TW59TY,E02000538,postcode,Hounslow 013,E09000018,Hounslow
855191,Karak Chaii Hounslow West,karak chaii hounslow west,Restaurant/Cafe/Canteen,"750 Bath Road, Hounslow",TW5 9TY,Hounslow,-0.4117246,51.4796116,BAKERY_CAFE,VERIFIED_CANDIDATE,TW59TY,E02000538,postcode,Hounslow 013,E09000018,Hounslow
490309,Londis Hounslow Ltd,londis hounslow ltd,Retailers - other,"71 Salisbury Road, Hounslow",TW4 7NW,Hounslow,-0.3966554,51.4696182,GROCER_BAKERY,VERIFIED_CANDIDATE,TW47NW,E02000538,postcode,Hounslow 013,E09000018,Hounslow
490412,Mleczko Delicatesy,mleczko delicatesy,Retailers - other,"780 Bath Road, Hounslow",TW5 9SL,Hounslow,-0.4133862,51.4798679,GROCER_BAKERY,VERIFIED_CANDIDATE,TW59SL,E02000538,postcode,Hounslow 013,E09000018,Hounslow
1535453,ELISABETH PATISSERIE BAKERY CAFE LTD,elisabeth patisserie bakery cafe ltd,Restaurant/Cafe/Canteen,"20a St Johns Road, Isleworth",TW7 6NW,Hounslow,-0.3378328,51.4738033,BAKERY_CAFE,VERIFIED_CANDIDATE,TW76NW,E02000539,postcode,Hounslow 014,E09000018,Hounslow
491117,Syon Food and Wine Ltd,syon food and wine ltd,Retailers - other,"217 Twickenham Road, Isleworth",TW7 6AA,Hounslow,-0.3286562,51.4709184,GROCER_BAKERY,VERIFIED_CANDIDATE,TW76AA,E02000539,postcode,Hounslow 014,E09000018,Hounslow
490414,BAZA Hounslow Limited,baza hounslow limited,Retailers - other,"Unit A, 79-83 High Street, Hounslow",TW3 1RB,Hounslow,-0.355962008237839,51.4700393676758,GROCER_BAKERY,VERIFIED_CANDIDATE,TW31RB,E02000540,postcode,Hounslow 015,E09000018,Hounslow
490946,Ballucci,ballucci,Takeaway/sandwich shop,"479 London Road, Isleworth",TW7 4BX,Hounslow,-0.337973,51.474977,BAKERY_CAFE,VERIFIED_CANDIDATE,TW74BX,E02000540,postcode,Hounslow 015,E09000018,Hounslow
1595203,Ballucci Hounslow,ballucci hounslow,Restaurant/Cafe/Canteen,"Unit 3 Kent Court, 716 London Road, Hounslow",TW3 1BH,Hounslow,-0.3537314,51.4710589,BAKERY_CAFE,VERIFIED_CANDIDATE,TW31BH,E02000540,postcode,Hounslow 015,E09000018,Hounslow
490456,Hounslow Bazaar,hounslow bazaar,Retailers - other,"86-92 High Street, Hounslow",TW3 1NH,Hounslow,-0.3577768,51.4700133,GROCER_BAKERY,VERIFIED_CANDIDATE,TW31NH,E02000540,postcode,Hounslow 015,E09000018,Hounslow
1944361,Kabuk Bakery,kabuk bakery,Manufacturers/packers,"63 High Street (Inside ), Hounslow",TW3 1RB,Hounslow,-0.3558381,51.4700725,GROCER_BAKERY,VERIFIED_CANDIDATE,TW31RB,E02000540,postcode,Hounslow 015,E09000018,Hounslow
1466697,Karak Chaii Hounslow,karak chaii hounslow,Restaurant/Cafe/Canteen,"26c High Street, Hounslow",TW3 1NW,Hounslow,-0.3555293,51.4706122,BAKERY_CAFE,VERIFIED_CANDIDATE,TW31NW,E02000540,postcode,Hounslow 015,E09000018,Hounslow
577133,Mleczko Delikatesy,mleczko delikatesy,Retailers - other,"65-67 High Street, Hounslow",TW3 1RB,Hounslow,-0.3559617,51.4700392,GROCER_BAKERY,LOCATION_VERIFICATION,TW31RB,E02000540,postcode,Hounslow 015,E09000018,Hounslow
877069,Nirala Sweets,nirala sweets,Retailers - other,"35 High Street, Hounslow",TW3 1RH,Hounslow,-0.3547515,51.4704396,GROCER_BAKERY,LOCATION_VERIFICATION,TW31RH,E02000540,postcode,Hounslow 015,E09000018,Hounslow
855177,Sainsbury's Local,sainsbury s local,Retailers - supermarkets/hypermarkets,"489 London Road, Isleworth",TW7 4BX,Hounslow,-0.3384269,51.474969,GROCER_BAKERY,LOCATION_VERIFICATION,TW74BX,E02000540,postcode,Hounslow 015,E09000018,Hounslow
489961,Sylhet Bazar Limited,sylhet bazar limited,Retailers - other,"99 Kingsley Road, Hounslow",TW3 4AH,Hounslow,-0.3578291,51.4743701,GROCER_BAKERY,VERIFIED_CANDIDATE,TW34AH,E02000540,postcode,Hounslow 015,E09000018,Hounslow
1930896,Bath Superstore Ltd,bath superstore ltd,Takeaway/sandwich shop,"Unit A Harrison House, 2 Earl Haig Close, Hounslow",TW4 7BJ,Hounslow,-0.3856487,51.4721902,GROCER_BAKERY,VERIFIED_CANDIDATE,TW47BJ,E02000541,postcode,Hounslow 016,E09000018,Hounslow
928530,Coffee and Cream / Cake Stop,coffee and cream cake stop,Restaurant/Cafe/Canteen,"320 Bath Road, Hounslow",TW4 7HW,Hounslow,-0.3873768,51.473097,BAKERY_CAFE,LOCATION_VERIFICATION,TW47HW,E02000541,postcode,Hounslow 016,E09000018,Hounslow
1700250,Felys pastry,felys pastry,Retailers - other,"Kiosk 5 8 Cavendish Parade, Bath Road, Hounslow",TW4 7DJ,Hounslow,-0.3856729,51.4724991,CORE_BAKERY,VERIFIED_CANDIDATE,TW47DJ,E02000541,postcode,Hounslow 016,E09000018,Hounslow
1677636,Fresh Meat Hounslow Ltd,fresh meat hounslow ltd,Retailers - other,"364-366 Bath Road, Hounslow",TW4 7HT,Hounslow,-0.3890971,51.4734848,GROCER_BAKERY,VERIFIED_CANDIDATE,TW47HT,E02000541,postcode,Hounslow 016,E09000018,Hounslow
1822133,Naan Stop,naan stop,Takeaway/sandwich shop,"Kiosk 2 8 Cavendish Parade, Bath Road, Hounslow",TW4 7DJ,Hounslow,,,CORE_BAKERY,VERIFIED_CANDIDATE,TW47DJ,E02000541,postcode,Hounslow 016,E09000018,Hounslow
1516277,Sadda Superstore,sadda superstore,Retailers - supermarkets/hypermarkets,"354-356 Bath Road, Hounslow",TW4 7HW,Hounslow,-0.3886864,51.4733712,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,TW47HW,E02000541,postcode,Hounslow 016,E09000018,Hounslow
491058,Aldi Stores Ltd,aldi stores ltd,Retailers - supermarkets/hypermarkets,"Aldi, Hospital Road, Hounslow",TW3 3HY,Hounslow,-0.3720702,51.4675508,GROCER_BAKERY,LOCATION_VERIFICATION,TW33HY,E02000542,postcode,Hounslow 017,E09000018,Hounslow
1662245,Cake House Bakery,cake house bakery,Retailers - other,"42a Lampton Road, Hounslow",TW3 1JH,Hounslow,-0.3672459,51.4706348,CORE_BAKERY,LOCATION_VERIFICATION,TW31JH,E02000542,postcode,Hounslow 017,E09000018,Hounslow
490135,Chahal Sweet Centre,chahal sweet centre,Restaurant/Cafe/Canteen,"288 Staines Road, Hounslow",TW4 5BA,Hounslow,-0.3784592,51.4649481,BAKERY_CAFE,VERIFIED_CANDIDATE,TW45BA,E02000542,postcode,Hounslow 017,E09000018,Hounslow
926801,Kredens @ 8 till late,kredens 8 till late,Retailers - other,"52-54 Lampton Road, Hounslow",TW3 1JQ,Hounslow,-0.3673356,51.4709832,GROCER_BAKERY,VERIFIED_CANDIDATE,TW31JQ,E02000542,postcode,Hounslow 017,E09000018,Hounslow
1517878,Lidl,lidl,Retailers - supermarkets/hypermarkets,"Unit B, Hospital Road, Hounslow",TW3 3HY,Hounslow,-0.3707858,51.4677822,GROCER_BAKERY,LOCATION_VERIFICATION,TW33HY,E02000542,postcode,Hounslow 017,E09000018,Hounslow
621547,Lidl Great Britain Limited,lidl great britain limited,Retailers - supermarkets/hypermarkets,"Halfords Unit A, Hospital Road, Hounslow",TW3 3HY,Hounslow,-0.371109008789062,51.4677429199219,GROCER_BAKERY,VERIFIED_CANDIDATE,TW33HY,E02000542,postcode,Hounslow 017,E09000018,Hounslow
490071,Sainsbury's Local,sainsbury s local,Retailers - supermarkets/hypermarkets,"279 Staines Road, Hounslow",TW4 5AL,Hounslow,-0.378508,51.4654564,GROCER_BAKERY,LOCATION_VERIFICATION,TW45AL,E02000542,postcode,Hounslow 017,E09000018,Hounslow
1360941,Sainsbury's Supermarkets Ltd,sainsbury s supermarkets ltd,Retailers - other,"333 Bath Road, Hounslow",TW3 3DH,Hounslow,-0.385708004236221,51.4731063842773,GROCER_BAKERY,LOCATION_VERIFICATION,TW33DH,E02000542,postcode,Hounslow 017,E09000018,Hounslow
490152,Staines Food & Wine Limited,staines food and wine limited,Retailers - other,"395 Staines Road, Hounslow",TW4 5AP,Hounslow,-0.3838664,51.4641774,GROCER_BAKERY,VERIFIED_CANDIDATE,TW45AP,E02000542,postcode,Hounslow 017,E09000018,Hounslow
490362,Asda,asda,Retailers - supermarkets/hypermarkets,"Asda The Blenheim Centre, Prince Regent Road, Hounslow",TW3 1NL,Hounslow,-0.361663013696671,51.4708557128906,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,TW31NL,E02000543,postcode,Hounslow 018,E09000018,Hounslow
718024,Carpatica Romanian Shop,carpatica romanian shop,Retailers - other,"Unit B, 115-117 High Street, Hounslow",TW3 1QT,Hounslow,-0.3582376,51.4695315,GROCER_BAKERY,VERIFIED_CANDIDATE,TW31QT,E02000543,postcode,Hounslow 018,E09000018,Hounslow
1766932,Dukkan,dukkan,Retailers - supermarkets/hypermarkets,"Unit 3 The Blenheim Centre, Prince Regent Road",TW3 1NL,Hounslow,-0.361684,51.470857,GROCER_BAKERY,VERIFIED_CANDIDATE,TW31NL,E02000543,postcode,Hounslow 018,E09000018,Hounslow
490165,Greggs,greggs,Retailers - other,"181 High Street, Hounslow",TW3 1BL,Hounslow,-0.3609235,51.4689099,BAKERY_CAFE,LOCATION_VERIFICATION,TW31BL,E02000543,postcode,Hounslow 018,E09000018,Hounslow
490405,Greggs,greggs,Retailers - other,"8 Trinity Parade, High Street, Hounslow",TW3 1HG,Hounslow,-0.36387699842453,51.468677520752,BAKERY_CAFE,LOCATION_VERIFICATION,TW31HG,E02000543,postcode,Hounslow 018,E09000018,Hounslow
490490,Haji Baba Ltd,haji baba ltd,Retailers - other,"Asda @ Blenheim Centre, Alexandra Road, Hounslow",TW3 1NL,Hounslow,-0.362132996320724,51.4711227416992,GROCER_BAKERY,VERIFIED_CANDIDATE,TW31NL,E02000543,postcode,Hounslow 018,E09000018,Hounslow
1012216,Iceland Foods Limited,iceland foods limited,Retailers - other,"147-161 High Street, Hounslow",TW3 1QL,Hounslow,-0.3596205,51.4693223,GROCER_BAKERY,VERIFIED_CANDIDATE,TW31QL,E02000543,postcode,Hounslow 018,E09000018,Hounslow
1963462,Jay’s Food,jay s food,Takeaway/sandwich shop,"108 Staines Road, Hounslow",TW3 3LH,Hounslow,-0.3703327,51.4667984,GROCER_BAKERY,VERIFIED_CANDIDATE,TW33LH,E02000543,postcode,Hounslow 018,E09000018,Hounslow
1616449,Kujawiak,kujawiak,Retailers - supermarkets/hypermarkets,"112 High Street, Hounslow",,Hounslow,-0.3590959,51.4698861,GROCER_BAKERY,LOCATION_VERIFICATION,,E02000543,coordinates,Hounslow 018,E09000018,Hounslow
1930888,La Monica Shop,la monica shop,Retailers - other,"119a High Street, Hounslow",TW3 1QT,Hounslow,-0.3654477,51.470429,GROCER_BAKERY,VERIFIED_CANDIDATE,TW31QT,E02000543,postcode,Hounslow 018,E09000018,Hounslow
1731508,Langley Fresh,langley fresh,Farmers/growers,"30 Staines Road, Hounslow",TW3 3LZ,Hounslow,-0.3672116,51.4674072,GROCER_BAKERY,LOCATION_VERIFICATION,TW33LZ,E02000543,postcode,Hounslow 018,E09000018,Hounslow
1109981,PREZELIER L582,prezelier l582,Retailers - other,"71A Bell Road, Hounslow",TW3 3NX,Hounslow,-0.3640099,51.46554551,CORE_BAKERY,VERIFIED_CANDIDATE,TW33NX,E02000543,postcode,Hounslow 018,E09000018,Hounslow
490164,Pret a Manger,pret a manger,Restaurant/Cafe/Canteen,"198 High Street, Hounslow",TW3 1HL,Hounslow,-0.362738,51.4688984,BAKERY_CAFE,LOCATION_VERIFICATION,TW31HL,E02000543,postcode,Hounslow 018,E09000018,Hounslow
490768,Platinum Food & Wine,platinum food and wine,Retailers - other,"12 Central Avenue, Hounslow",TW3 2QH,Hounslow,-0.3562185,51.4636941,GROCER_BAKERY,VERIFIED_CANDIDATE,TW32QH,E02000544,postcode,Hounslow 019,E09000018,Hounslow
490762,Joseph's Patisserie,joseph s patisserie,Restaurant/Cafe/Canteen,"30 Shrewsbury Walk, Isleworth",TW7 7DE,Hounslow,-0.3256225,51.4683986,BAKERY_CAFE,VERIFIED_CANDIDATE,TW77DE,E02000545,postcode,Hounslow 020,E09000018,Hounslow
490556,Lidl,lidl,Retailers - supermarkets/hypermarkets,"Unit 1 Ivybridge Retail Park, Twickenham Road, Isleworth",TW7 7DY,Hounslow,-0.3320124,51.4596248,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,TW77DY,E02000545,postcode,Hounslow 020,E09000018,Hounslow
490254,O Pamplet Ltd,o pamplet ltd,Restaurant/Cafe/Canteen,"14 South Street, Isleworth",TW7 7BG,Hounslow,-0.325461,51.4687578,BAKERY_CAFE,VERIFIED_CANDIDATE,TW77BG,E02000545,postcode,Hounslow 020,E09000018,Hounslow
1174078,South Street Ice Cream,south street ice cream,Manufacturers/packers,"13 Shrewsbury Walk, Isleworth",TW7 7DE,Hounslow,-0.3250038,51.4681515,BAKERY_CAFE,VERIFIED_CANDIDATE,TW77DE,E02000545,postcode,Hounslow 020,E09000018,Hounslow
490225,Tesco Stores Ltd (Main Store),tesco stores ltd main store,Retailers - supermarkets/hypermarkets,"Tesco, Mogden Lane, Isleworth",TW7 7JY,Hounslow,-0.3374143,51.459046,GROCER_BAKERY,VERIFIED_CANDIDATE,TW77JY,E02000545,postcode,Hounslow 020,E09000018,Hounslow
1838711,Fresh Store1 Ltd,fresh store1 ltd,Retailers - other,"160 Bedfont Lane, Feltham",TW14 9NJ,Hounslow,-0.416371,51.4498016,GROCER_BAKERY,VERIFIED_CANDIDATE,TW149NJ,E02000547,postcode,Hounslow 022,E09000018,Hounslow
490590,Londis – Stone Willy’s,londis stone willy s,Retailers - other,"Hatton Cross Service Station, Great South West Road, Feltham",TW14 0PR,Hounslow,-0.424107998609543,51.4655609130859,GROCER_BAKERY,VERIFIED_CANDIDATE,TW140PR,E02000547,postcode,Hounslow 022,E09000018,Hounslow
491206,Tesco Stores Ltd (Main Store),tesco stores ltd main store,Retailers - supermarkets/hypermarkets,"Tesco Superstore, Dukes Green Avenue, Feltham",TW14 0LT,Hounslow,-0.415068000555038,51.4593086242676,GROCER_BAKERY,LOCATION_VERIFICATION,TW140LT,E02000547,postcode,Hounslow 022,E09000018,Hounslow
490395,Greggs,greggs,Retailers - other,"382 Staines Road, Bedfont",TW14 8BT,Hounslow,-0.4294818,51.453662,BAKERY_CAFE,LOCATION_VERIFICATION,TW148BT,E02000548,postcode,Hounslow 023,E09000018,Hounslow
898243,Greggs,greggs,Restaurant/Cafe/Canteen,"Clockhouse Lane, Feltham",TW14 8RD,Hounslow,,,BAKERY_CAFE,LOCATION_VERIFICATION,TW148RD,E02000548,postcode,Hounslow 023,E09000018,Hounslow
491304,Lidl,lidl,Retailers - supermarkets/hypermarkets,"Lidl Uk Gmbh, New Road, Feltham",TW14 9BG,Hounslow,-0.40930500626564,51.4486923217773,GROCER_BAKERY,LOCATION_VERIFICATION,TW149BG,E02000549,postcode,Hounslow 024,E09000018,Hounslow
1351410,Lisboa Loja Limited,lisboa loja limited,Restaurant/Cafe/Canteen,"125 Harlington Road West, Feltham",TW14 0JH,Hounslow,-0.409915000200272,51.4564056396484,GROCER_BAKERY,VERIFIED_CANDIDATE,TW140JH,E02000549,postcode,Hounslow 024,E09000018,Hounslow
491006,Aldi Stores Ltd,aldi stores ltd,Retailers - supermarkets/hypermarkets,"76-86 High Street, Feltham",TW13 4DD,Hounslow,-0.411194199195,51.4439255349827,GROCER_BAKERY,VERIFIED_CANDIDATE,TW134DD,E02000550,postcode,Hounslow 025,E09000018,Hounslow
490345,Asda Stores Limited,asda stores limited,Retailers - supermarkets/hypermarkets,"Asda Superstore, Tilley Road, Feltham",TW13 4AU,Hounslow,-0.410988986492157,51.4466018676758,GROCER_BAKERY,VERIFIED_CANDIDATE,TW134AU,E02000550,postcode,Hounslow 025,E09000018,Hounslow
491236,Bulgarche,bulgarche,Retailers - other,"89 Bedfont Lane, Feltham",TW14 9BH,Hounslow,-0.4127786,51.4483134,GROCER_BAKERY,VERIFIED_CANDIDATE,TW149BH,E02000550,postcode,Hounslow 025,E09000018,Hounslow
1909743,Cakeco – Feltham,cakeco feltham,Retailers - other,"Units 32  The Centre, High Street, Feltham",TW13 4AU,Hounslow,-0.4110301,51.4463526,CORE_BAKERY,VERIFIED_CANDIDATE,TW134AU,E02000550,postcode,Hounslow 025,E09000018,Hounslow
1556194,Georginos Delights,georginos delights,Restaurant/Cafe/Canteen,"Kiosk 1 The Centre, High Street, Feltham",TW13 4BH,Hounslow,-0.4112741,51.4468979,BAKERY_CAFE,VERIFIED_CANDIDATE,TW134BH,E02000550,postcode,Hounslow 025,E09000018,Hounslow
490970,Greggs,greggs,Retailers - other,"Unit 22b The Centre, High Street, Feltham",TW13 4AU,Hounslow,-0.409943,51.4466685,BAKERY_CAFE,LOCATION_VERIFICATION,TW134AU,E02000550,postcode,Hounslow 025,E09000018,Hounslow
1071186,Haji Baba Ltd T/A Asda,haji baba ltd t a asda,Retailers - other,"Asda Superstore, Tilley Road, Feltham",TW13 4AU,Hounslow,-0.410988986492157,51.4466018676758,GROCER_BAKERY,VERIFIED_CANDIDATE,TW134AU,E02000550,postcode,Hounslow 025,E09000018,Hounslow
491151,Iceland,iceland,Retailers - supermarkets/hypermarkets,"Unit 10 The Centre, High Street, Feltham",TW13 4BH,Hounslow,-0.410937994718552,51.4462928771973,GROCER_BAKERY,LOCATION_VERIFICATION,TW134BH,E02000550,postcode,Hounslow 025,E09000018,Hounslow
490752,Tesco Stores Ltd (Main Store),tesco stores ltd main store,Retailers - supermarkets/hypermarkets,"98 High Street, Feltham",TW13 4EX,Hounslow,-0.4131914,51.4437951,GROCER_BAKERY,LOCATION_VERIFICATION,TW134EX,E02000550,postcode,Hounslow 025,E09000018,Hounslow
1501860,Wenzel’s the Bakers LTD,wenzel s the bakers ltd,Takeaway/sandwich shop,"Kiosk 4 The Centre, High Street, Feltham",TW13 4BH,Hounslow,-0.4112741,51.4468979,CORE_BAKERY,VERIFIED_CANDIDATE,TW134BH,E02000550,postcode,Hounslow 025,E09000018,Hounslow
490971,Greggs,greggs,Retailers - other,"8 Market Parade, Hampton Road West, Feltham",TW13 6AL,Hounslow,-0.3871328,51.4403239,CORE_BAKERY,LOCATION_VERIFICATION,TW136AL,E02000551,postcode,Hounslow 026,E09000018,Hounslow
1752516,POLSKIE DELIKATESY KOZIOLEK,polskie delikatesy koziolek,Retailers - other,"2 Rex House, Hampton Road West, Feltham",TW13 6AP,Hounslow,-0.3875057,51.4399487,GROCER_BAKERY,VERIFIED_CANDIDATE,TW136AP,E02000551,postcode,Hounslow 026,E09000018,Hounslow
964997,Kubus Polish Shop,kubus polish shop,Retailers - other,"Units 1 & 2 Mercury House, 59 High Street",TW13 4EZ,Hounslow,-0.4121275,51.442726,GROCER_BAKERY,VERIFIED_CANDIDATE,TW134EZ,E02000552,postcode,Hounslow 027,E09000018,Hounslow
490417,Everydays,everydays,Retailers - other,"109-111 Bear Road, Feltham",TW13 6SA,Hounslow,-0.3896703,51.4307686,GROCER_BAKERY,VERIFIED_CANDIDATE,TW136SA,E02000553,postcode,Hounslow 028,E09000018,Hounslow
810158,Colicci / Ecsi Ltd,colicci ecsi ltd,Restaurant/Cafe/Canteen,"SPEAKERS CORNER, LONDON",,Westminster,-0.12067,51.56978585,BAKERY_CAFE,LOCATION_VERIFICATION,,E02000554,coordinates,Islington 001,E09000019,Islington
1439871,Humdingers,humdingers,Retailers - other,"Humdingers, 524-526 Hornsey Road, London, N19 3QN",N19 3QN,Islington,-0.1236898,51.5695197,BAKERY_CAFE,VERIFIED_CANDIDATE,N193QN,E02000554,postcode,Islington 001,E09000019,Islington
1881791,Nisa Archway,nisa archway,Retailers - other,"Nisa Archway, 250 St John's Way, London, N19 3RJ",N19 3RJ,Islington,-0.128592,51.569616,GROCER_BAKERY,VERIFIED_CANDIDATE,N193RJ,E02000554,postcode,Islington 001,E09000019,Islington
1965624,Londis and Subway-Hornsey Rise,londis and subway hornsey rise,Retailers - other,"Londis and Subway-Hornsey Rise, Commercial Unit, 89 Hornsey Rise, London",N19 3SH,Islington,-0.1275052,51.5735913,GROCER_BAKERY,VERIFIED_CANDIDATE,N193SH,E02000555,postcode,Islington 002,E09000019,Islington
1472220,Phyllo Bakehouse,phyllo bakehouse,Retailers - other,"Phyllo Bakehouse, Basement And Ground Floor At 637, 637-639 Holloway Road, London",N19 5SS,Islington,-0.1313123,51.5641559,CORE_BAKERY,VERIFIED_CANDIDATE,N195SS,E02000555,postcode,Islington 002,E09000019,Islington
417026,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"Sainsbury's, Ground Floor 641 - 643, 641-645 Holloway Road, London",N19 5SS,Islington,-0.1318935,51.564408,GROCER_BAKERY,LOCATION_VERIFICATION,N195SS,E02000555,postcode,Islington 002,E09000019,Islington
1669470,Tarn Bakery,tarn bakery,Retailers - other,"Tarn Bakery, Basement And Ground Floors, 83 Hazellville Road, London",N19 3NB,Islington,-0.1297955,51.5719372,CORE_BAKERY,VERIFIED_CANDIDATE,N193NB,E02000555,postcode,Islington 002,E09000019,Islington
416014,Boulangerie Bon Matin,boulangerie bon matin,Restaurant/Cafe/Canteen,"Boulangerie Bon Matin, Basement And Ground Floor Shop, 178 Tollington Park, London",N4 3AJ,Islington,-0.1106912,51.5684117,CORE_BAKERY,VERIFIED_CANDIDATE,N43AJ,E02000556,postcode,Islington 003,E09000019,Islington
1375900,Boulangerie Bon Matin,boulangerie bon matin,Restaurant/Cafe/Canteen,"Boulangerie Bon Matin, 30 Wells Terrace, London, N4 3FP",N4 3FP,Islington,-0.1077085,51.5651803,BAKERY_CAFE,LOCATION_VERIFICATION,N43FP,E02000556,postcode,Islington 003,E09000019,Islington
1439859,Gail's Bakery,gail s bakery,Restaurant/Cafe/Canteen,"Gail's Bakery, 15 City North Place, London",N4 3FU,Islington,-0.1072225,51.5647228,BAKERY_CAFE,LOCATION_VERIFICATION,N43FU,E02000556,postcode,Islington 003,E09000019,Islington
1171225,Green & Glory,green and glory,Retailers - other,"Green & Glory, Shop, 55 Stroud Green Road, London",N4 3EG,Islington,-0.1097045,51.5678473,GROCER_BAKERY,VERIFIED_CANDIDATE,N43EG,E02000556,postcode,Islington 003,E09000019,Islington
1688107,Hiden Finsbury,hiden finsbury,Restaurant/Cafe/Canteen,"Hiden Finsbury, Shop, 53 Stroud Green Road, London",N4 3EF,Islington,-0.1095907,51.5678095,BAKERY_CAFE,VERIFIED_CANDIDATE,N43EF,E02000556,postcode,Islington 003,E09000019,Islington
1403339,Lidl,lidl,Retailers - supermarkets/hypermarkets,"Lidl, Ground Floor reception Arts Building, 2-10 Morris Place, London",N4 3JG,Islington,-0.1077119,51.5661425,GROCER_BAKERY,LOCATION_VERIFICATION,N43JG,E02000556,postcode,Islington 003,E09000019,Islington
