FHRSID,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,geocode.longitude,geocode.latitude,FinalClass,ClassificationSource
1918540,KONDITOR,konditor,Retailers - other,"46 Gray's Inn Road, London",WC1X 8LR,Camden,-0.111746996641159,51.5195808410645,CORE_BAKERY,LOCATION_VERIFICATION
1918521,Aux Pains de Papy,aux pains de papy,Restaurant/Cafe/Canteen,"279 Gray's Inn Road, London",WC1X 8QF,Camden,-0.1203515,51.529404,CORE_BAKERY,VERIFIED_CANDIDATE
423743,Pret a Manger,pret a manger,Restaurant/Cafe/Canteen,"15 Theobald's Road, London",WC1X 8SL,Camden,-0.1170916,51.520359,BAKERY_CAFE,LOCATION_VERIFICATION
1873730,Artisan Brew,artisan brew,Retailers - other,"65 Gray's Inn Road, London",WC1X 8TL,Camden,-0.1142644,51.5224988,BAKERY_CAFE,VERIFIED_CANDIDATE
426231,Bisou,bisou,Restaurant/Cafe/Canteen,"149 King's Cross Road, London",WC1X 9BN,Camden,-0.1165226,51.5299541,BAKERY_CAFE,VERIFIED_CANDIDATE
998752,Frequency,frequency,Restaurant/Cafe/Canteen,"121 King's Cross Road, London",WC1X 9NH,Camden,-0.1159785,51.529163,BAKERY_CAFE,VERIFIED_CANDIDATE
1148929,Pret A Manger,pret a manger,Takeaway/sandwich shop,"Unit 6, 83 Chancery Lane, London",WC2A 1DD,Camden,-0.1120629,51.5157818,BAKERY_CAFE,LOCATION_VERIFICATION
1602498,Nine Bars Coffee Ltd,nine bars coffee ltd,Restaurant/Cafe/Canteen,"4 Gate Street, London",WC2A 3HP,Camden,-0.118715,51.5169948,BAKERY_CAFE,VERIFIED_CANDIDATE
1016180,The Black Penny,the black penny,Restaurant/Cafe/Canteen,"34 Great Queen Street, London",WC2B 5AA,Camden,-0.121727,51.5152535,BAKERY_CAFE,VERIFIED_CANDIDATE
1691303,All good convinece (GQS) Limited,all good convinece gqs limited,Retailers - other,"7 Great Queen Street, London",WC2B 5DH,Camden,-0.1203194,51.5161842,GROCER_BAKERY,VERIFIED_CANDIDATE
1858028,CRUFFINS,cruffins,Restaurant/Cafe/Canteen,"181 Drury Lane, London",WC2B 5QF,Camden,-0.1233885,51.5158556,BAKERY_CAFE,VERIFIED_CANDIDATE
1556632,Blank Street,blank street,Restaurant/Cafe/Canteen,"80/82 Basement, 84 Kingsway, London",WC2B 6AE,Camden,-0.1198064,51.5170932,BAKERY_CAFE,LOCATION_VERIFICATION
1132684,Greggs,greggs,Retailers - other,"60 Kingsway, London",WC2B 6DS,Camden,-0.1188724,51.5166736,CORE_BAKERY,LOCATION_VERIFICATION
807690,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,129-133 Kingsway,WC2B 6NH,Camden,-0.120599,51.516969,GROCER_BAKERY,LOCATION_VERIFICATION
1722429,BUNS FROM HOME,buns from home,Restaurant/Cafe/Canteen,"134 Charing Cross Road, London",WC2H 0LA,Camden,-0.129852,51.5153473,CORE_BAKERY,LOCATION_VERIFICATION
1605012,Lever & Bloom Coffee Ltd,lever and bloom coffee ltd,Restaurant/Cafe/Canteen,"222 Shaftesbury Avenue, London",WC2H 8EB,Camden,-0.1259993,51.5165088,BAKERY_CAFE,LOCATION_VERIFICATION
1763234,OVIS COFFEES,ovis coffees,Restaurant/Cafe/Canteen,"R09, 16 St Giles High Street, London",WC2H 8LQ,Camden,-0.1289173,51.5159979,BAKERY_CAFE,VERIFIED_CANDIDATE
1616565,Baudry & Greene,baudry and greene,Restaurant/Cafe/Canteen,"20 Endell Street, London",WC2H 9BD,Camden,-0.1243495,51.514567,BAKERY_CAFE,VERIFIED_CANDIDATE
1453189,AMELIA,amelia,Restaurant/Cafe/Canteen,"9-11 Monmouth Street, London",WC2H 9DA,Camden,-0.1267039,51.5147935,BAKERY_CAFE,VERIFIED_CANDIDATE
779024,26 Grains,26 grains,Restaurant/Cafe/Canteen,"1 Neal's Yard, London",WC2H 9DP,Camden,-0.1262892,51.5143642,BAKERY_CAFE,VERIFIED_CANDIDATE
1942058,BUVETTE,buvette,Restaurant/Cafe/Canteen,"2 Neal's Yard, London",WC2H 9DP,Camden,-0.1263763,51.5143476,BAKERY_CAFE,VERIFIED_CANDIDATE
1962535,Sourdough Sophia,sourdough sophia,Restaurant/Cafe/Canteen,"16 Neal's Yard, London",WC2H 9DP,Camden,-0.1261858,51.5144255,CORE_BAKERY,LOCATION_VERIFICATION
1097442,St John Bakery Neal's Yard,st john bakery neal s yard,Retailers - other,"3 Neal's Yard, London",WC2H 9DP,Camden,-0.1264945,51.5142776,CORE_BAKERY,VERIFIED_CANDIDATE
1076284,Pierre Herme Paris,pierre herme paris,Takeaway/sandwich shop,"38 Monmouth Street, London",WC2H 9EP,Camden,-0.1272508,51.5134084,CORE_BAKERY,LOCATION_VERIFICATION
485301,Pret a Manger,pret a manger,Takeaway/sandwich shop,37 Shelton Street,WC2H 9HN,Camden,-0.124969,51.514099,BAKERY_CAFE,LOCATION_VERIFICATION
1899825,AB COPAINS UK LTD,ab copains uk ltd,Restaurant/Cafe/Canteen,"24 Neal Street, London",WC2H 9PJ,Camden,-0.1250829,51.514044,CORE_BAKERY,VERIFIED_CANDIDATE
1051598,Fabrique,fabrique,Restaurant/Cafe/Canteen,8 Earlham Street,WC2H 9RY,Camden,-0.1283048,51.5133622,CORE_BAKERY,LOCATION_VERIFICATION
1242017,Pret A Manger,pret a manger,Takeaway/sandwich shop,"2 White Kennett Street, London",E1 7BS,City of London Corporation,-0.076945,51.515507,BAKERY_CAFE,LOCATION_VERIFICATION
1791098,Cornershop,cornershop,Retailers - other,"99 Middlesex Street, London",E1 7DA,City of London Corporation,-0.0768965,51.5164243,BAKERY_CAFE,LOCATION_VERIFICATION
1134946,3 Leaf,3 leaf,Restaurant/Cafe/Canteen,"12 Harrow Place, London",E1 7DB,City of London Corporation,-0.0771797,51.5162042,BAKERY_CAFE,VERIFIED_CANDIDATE
902473,Pret A Manger,pret a manger,Takeaway/sandwich shop,"London City Airport, London",E16 2PX,City of London Corporation,,,BAKERY_CAFE,LOCATION_VERIFICATION
1556401,Soul & Grain,soul and grain,Restaurant/Cafe/Canteen,"Airport Terminal, London City Airport, Hartmann Road, Silvertown",E16 2PX,City of London Corporation,0.0464361,51.5041475,BAKERY_CAFE,LOCATION_VERIFICATION
415247,Pret A Manger,pret a manger,Restaurant/Cafe/Canteen,"11 Holborn Viaduct, London",EC1A 2AT,City of London Corporation,-0.104249,51.516743,BAKERY_CAFE,LOCATION_VERIFICATION
294749,Pret A Manger,pret a manger,Restaurant/Cafe/Canteen,"200 Aldersgate Street, London",EC1A 4HD,City of London Corporation,-0.097774,51.517528,BAKERY_CAFE,LOCATION_VERIFICATION
1802070,Pret A Manger,pret a manger,Restaurant/Cafe/Canteen,"140 Aldersgate Street, London",EC1A 4HY,City of London Corporation,-0.097658,51.519631,BAKERY_CAFE,LOCATION_VERIFICATION
1207732,Costa Limited,costa limited,Takeaway/sandwich shop,"67 Long Lane, London",EC1A 9EJ,City of London Corporation,-0.0994667,51.5193762,BAKERY_CAFE,LOCATION_VERIFICATION
1292463,Original Bagel And Sandwich,original bagel and sandwich,Takeaway/sandwich shop,"22 Goswell Road, London",EC1M 7AA,City of London Corporation,-0.09738,51.522495,BAKERY_CAFE,VERIFIED_CANDIDATE
294588,Pret A Manger,pret a manger,Takeaway/sandwich shop,"40 Holborn Viaduct, London",EC1N 2PB,City of London Corporation,-0.106419,51.517938,BAKERY_CAFE,LOCATION_VERIFICATION
543147,Birley Sandwiches,birley sandwiches,Takeaway/sandwich shop,"90-94 Old Broad Street, London",EC2M 1JB,City of London Corporation,-0.08367,51.51666,BAKERY_CAFE,LOCATION_VERIFICATION
1629735,Blank Street,blank street,Takeaway/sandwich shop,"87 Old Broad Street, London",EC2M 1JB,City of London Corporation,-0.0835427,51.516731,BAKERY_CAFE,LOCATION_VERIFICATION
1438638,Greggs Plc,greggs plc,Takeaway/sandwich shop,"83 Old Broad Street, London",EC2M 1PR,City of London Corporation,-0.0833972,51.5171064,CORE_BAKERY,LOCATION_VERIFICATION
1414731,Pret A Manger,pret a manger,Takeaway/sandwich shop,"100 Liverpool Street, London",EC2M 2AT,City of London Corporation,-0.0834123,51.5178849,BAKERY_CAFE,LOCATION_VERIFICATION
1651222,Bloomsyard,bloomsyard,Restaurant/Cafe/Canteen,"1 Finsbury Avenue, London",EC2M 2PA,City of London Corporation,-0.084159,51.519789,BAKERY_CAFE,LOCATION_VERIFICATION
1900387,Laduree UK Ltd,laduree uk ltd,Takeaway/sandwich shop,"1 Broadgate, London",EC2M 2QS,City of London Corporation,-0.08359,51.518925,BAKERY_CAFE,LOCATION_VERIFICATION
294860,Pret A Manger,pret a manger,Takeaway/sandwich shop,"201 Bishopsgate, London",EC2M 3AB,City of London Corporation,-0.079384,51.520915,BAKERY_CAFE,LOCATION_VERIFICATION
1453371,Greggs,greggs,Takeaway/sandwich shop,"Great Eastern House, 152-154 Bishopsgate, London",EC2M 4LN,City of London Corporation,-0.0805187,51.5170053,BAKERY_CAFE,LOCATION_VERIFICATION
293662,Pret A Manger,pret a manger,Takeaway/sandwich shop,"192 Bishopsgate, London",EC2M 4NR,City of London Corporation,-0.079643,51.517835,BAKERY_CAFE,LOCATION_VERIFICATION
1682727,Zamarut - Speciality Coffee,zamarut speciality coffee,Restaurant/Cafe/Canteen,"Retail Unit, 18 Devonshire Row, London",EC2M 4RH,City of London Corporation,-0.0798914,51.5168421,BAKERY_CAFE,VERIFIED_CANDIDATE
1771205,Saint Espresso,saint espresso,Takeaway/sandwich shop,"1A New Street, London",EC2M 4TP,City of London Corporation,-0.079322,51.517245,BAKERY_CAFE,LOCATION_VERIFICATION
720401,Pret A Manger,pret a manger,Takeaway/sandwich shop,"167 Salisbury House, London Wall, London",EC2M 5QD,City of London Corporation,-0.08781,51.517627,BAKERY_CAFE,LOCATION_VERIFICATION
800534,Forbes And Hamilton,forbes and hamilton,Restaurant/Cafe/Canteen,"47 London Wall, London",EC2M 5TE,City of London Corporation,-0.088126,51.516958,BAKERY_CAFE,VERIFIED_CANDIDATE
1803982,Buns From Home,buns from home,Takeaway/sandwich shop,"82 Moorgate, London",EC2M 6SE,City of London Corporation,-0.0883469,51.5176548,CORE_BAKERY,LOCATION_VERIFICATION
858646,Leon Moorgate,leon moorgate,Restaurant/Cafe/Canteen,"Unit 5 Moorgate Hall, 143-171 Moorgate, London",EC2M 6XQ,City of London Corporation,-0.088232,51.518892,BAKERY_CAFE,VERIFIED_CANDIDATE
1180804,Pret A Manger,pret a manger,Restaurant/Cafe/Canteen,"Unit 3 Moorgate Hall, 143-171 Moorgate, London",EC2M 6XQ,City of London Corporation,-0.088233,51.518893,BAKERY_CAFE,LOCATION_VERIFICATION
1660752,Bagel Factory,bagel factory,Takeaway/sandwich shop,"32 - 33 Blomfield Street, London",EC2M 7BD,City of London Corporation,-0.0846376,51.5177741,BAKERY_CAFE,LOCATION_VERIFICATION
1097494,The Good Eating Company @ GAM Investments,the good eating company gam investments,Restaurant/Cafe/Canteen,"8 Finsbury Circus, London",EC2M 7EA,City of London Corporation,-0.0858120024204254,51.517162322998,BAKERY_CAFE,VERIFIED_CANDIDATE
1914086,Sainsburys Supermarket,sainsburys supermarket,Retailers - supermarkets/hypermarkets,"18 - 19 Eldon Street, London",EC2M 7LA,City of London Corporation,-0.0849743,51.5183372,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
1649529,Charles Artisan Bread,charles artisan bread,Takeaway/sandwich shop,"8 Eldon Street, London",EC2M 7LS,City of London Corporation,-0.085778996348381,51.5187454223633,CORE_BAKERY,LOCATION_VERIFICATION
1214593,Pret A Manger,pret a manger,Takeaway/sandwich shop,"19-20 Liverpool Street, London",EC2M 7PD,City of London Corporation,-0.082334,51.517268,BAKERY_CAFE,LOCATION_VERIFICATION
1895278,Pret A Manger (Europe) Ltd,pret a manger europe ltd,Restaurant/Cafe/Canteen,"Kiosk Adjacent To Ticket Hall, The Arcade, Liverpool Street, London",EC2M 7PN,City of London Corporation,-0.0825887,51.5171381,BAKERY_CAFE,VERIFIED_CANDIDATE
1621477,Coco Di Mama,coco di mama,Takeaway/sandwich shop,"R2 West Mall, Liverpool Street Station, Liverpool Street, London",EC2M 7PY,City of London Corporation,-0.0821018,51.5180923,BAKERY_CAFE,LOCATION_VERIFICATION
1759564,Gail's Liverpool Street Station,gail s liverpool street station,Restaurant/Cafe/Canteen,"Retail Unit 3A Lower Concourse, Liverpool Street Station, Liverpool Street, London",EC2M 7PY,City of London Corporation,-0.0821018,51.5180923,BAKERY_CAFE,VERIFIED_CANDIDATE
1542348,"Greggs Plc, Unit 26",greggs plc unit 26,Takeaway/sandwich shop,"Liverpool Street Railway Station, Liverpool Street, London",EC2M 7PY,City of London Corporation,-0.081393,51.519068,BAKERY_CAFE,VERIFIED_CANDIDATE
1924544,Oseyo,oseyo,Retailers - other,"58 Broadgate Link Lower Concourse, Liverpool Street Station, Liverpool Street, London",EC2M 7PY,City of London Corporation,-0.081393,51.519069,GROCER_BAKERY,LOCATION_VERIFICATION
1160107,Pure,pure,Takeaway/sandwich shop,"54 Broadgate Link Lower Concourse, Liverpool Street Station, Liverpool Street, London",EC2M 7PY,City of London Corporation,-0.0813930034637451,51.5190696716309,BAKERY_CAFE,LOCATION_VERIFICATION
1424259,"Starbucks, Broadgate Link",starbucks broadgate link,Takeaway/sandwich shop,"Retail Unit 2 Lower Concourse, Liverpool Street Station, Liverpool Street, London",EC2M 7PY,City of London Corporation,-0.0821018,51.5180923,BAKERY_CAFE,VERIFIED_CANDIDATE
294690,The Savanna,the savanna,Retailers - other,"53 Broadgate Link Lower Concourse, Liverpool Street Station, Liverpool Street, London",EC2M 7PY,City of London Corporation,-0.081393,51.519069,GROCER_BAKERY,LOCATION_VERIFICATION
1882790,Warrens Bakery Liverpool Street Station,warrens bakery liverpool street station,Takeaway/sandwich shop,"T.O. Retail Unit 1 Lower Concourse Liverpool Street Station, Liverpool Street Station, Liverpool Street, London",EC2M 7PY,City of London Corporation,-0.0812778,51.5180584,CORE_BAKERY,VERIFIED_CANDIDATE
727241,Pret A Manger,pret a manger,Takeaway/sandwich shop,"Retail Unit 3, 125 Old Broad Street, London",EC2N 1AR,City of London Corporation,-0.086232,51.514706,BAKERY_CAFE,LOCATION_VERIFICATION
295214,Pret A Manger,pret a manger,Takeaway/sandwich shop,"100 Old Broad Street, London",EC2N 1BG,City of London Corporation,-0.084253,51.516175,BAKERY_CAFE,LOCATION_VERIFICATION
1845991,Bread&truffle,bread and truffle,Takeaway/sandwich shop,"2 - 3 Adam's Court, London",EC2N 1DX,City of London Corporation,-0.0852005,51.5146628,BAKERY_CAFE,LOCATION_VERIFICATION
660570,Pret A Manger,pret a manger,Takeaway/sandwich shop,"55 Bishopsgate, London",EC2N 3AS,City of London Corporation,-0.083001,51.515444,BAKERY_CAFE,LOCATION_VERIFICATION
1731463,8 Bishopsgate By Rhubarb,8 bishopsgate by rhubarb,Restaurant/Cafe/Canteen,"8 Bishopsgate, London",EC2N 4BQ,City of London Corporation,-0.083339,51.5140299,BAKERY_CAFE,VERIFIED_CANDIDATE
294633,Pret A Manger,pret a manger,Restaurant/Cafe/Canteen,"67 Coleman Street, London",EC2R 5BT,City of London Corporation,-0.089547,51.516423,BAKERY_CAFE,LOCATION_VERIFICATION
1130826,The Roasting Party,the roasting party,Takeaway/sandwich shop,"71 Moorgate, London",EC2R 6BH,City of London Corporation,-0.0889434,51.5171789,BAKERY_CAFE,LOCATION_VERIFICATION
1712263,Greggs PLC,greggs plc,Restaurant/Cafe/Canteen,"49 Cheapside, London",EC2V 6AT,City of London Corporation,-0.0943647,51.5140298,BAKERY_CAFE,LOCATION_VERIFICATION
293793,Pret A Manger,pret a manger,Restaurant/Cafe/Canteen,"141-142 Cheapside, London",EC2V 6BJ,City of London Corporation,-0.095879,51.514593,BAKERY_CAFE,LOCATION_VERIFICATION
294431,Tesco Metro,tesco metro,Retailers - supermarkets/hypermarkets,"80B Cheapside, London",EC2V 6EE,City of London Corporation,-0.091717,51.513473,GROCER_BAKERY,LOCATION_VERIFICATION
294618,Pret A Manger,pret a manger,Takeaway/sandwich shop,"5 Aldermanbury Square, London",EC2V 7HR,City of London Corporation,-0.093361,51.517232,BAKERY_CAFE,LOCATION_VERIFICATION
294501,Pret A Manger,pret a manger,Takeaway/sandwich shop,"Unit 3, 30 Gresham Street, London",EC2V 7PG,City of London Corporation,-0.093001,51.515139,BAKERY_CAFE,LOCATION_VERIFICATION
1536849,Saint Espresso,saint espresso,Takeaway/sandwich shop,"45 Gresham Street, London",EC2V 7QA,City of London Corporation,-0.0951903,51.5160036,BAKERY_CAFE,LOCATION_VERIFICATION
1794894,Kafeteria,kafeteria,Mobile caterer,"44 Moorfields, London",EC2Y 9AL,City of London Corporation,-0.088638,51.519187,BAKERY_CAFE,VERIFIED_CANDIDATE
688705,Notes,notes,Restaurant/Cafe/Canteen,"City Point, 1 Ropemaker Street, London",EC2Y 9AW,City of London Corporation,-0.089608,51.519437,BAKERY_CAFE,VERIFIED_CANDIDATE
295225,"Pret A Manger, Unit 3",pret a manger unit 3,Takeaway/sandwich shop,"City Point, 1 Ropemaker Street, London",EC2Y 9AW,City of London Corporation,-0.089608,51.519437,BAKERY_CAFE,VERIFIED_CANDIDATE
1676741,Boki,boki,Restaurant/Cafe/Canteen,"1 Creechurch Place, London",EC3A 5AF,City of London Corporation,-0.0784649,51.5142601,BAKERY_CAFE,VERIFIED_CANDIDATE
295018,Pret A Manger,pret a manger,Restaurant/Cafe/Canteen,"Retail Unit, 133 Houndsditch, London",EC3A 7BX,City of London Corporation,-0.077752,51.51552,BAKERY_CAFE,LOCATION_VERIFICATION
294217,Pret A Manger,pret a manger,Takeaway/sandwich shop,"25 St Mary Axe, London",EC3A 8AA,City of London Corporation,-0.081116,51.515027,BAKERY_CAFE,LOCATION_VERIFICATION
1568296,Blank Street,blank street,Takeaway/sandwich shop,"King William House, 2A Eastcheap, London",EC3M 1AA,City of London Corporation,-0.0855725,51.5106042,BAKERY_CAFE,LOCATION_VERIFICATION
294345,Tesco Metro,tesco metro,Retailers - supermarkets/hypermarkets,"6 Eastcheap, London",EC3M 1AE,City of London Corporation,-0.085223,51.510588,GROCER_BAKERY,VERIFIED_CANDIDATE
1427984,Greggs,greggs,Takeaway/sandwich shop,"3 Eastcheap, London",EC3M 1AG,City of London Corporation,-0.0853619,51.5108166,CORE_BAKERY,LOCATION_VERIFICATION
1469301,Bread & Truffle,bread and truffle,Restaurant/Cafe/Canteen,"Peek House, 20 Eastcheap, London",EC3M 1EB,City of London Corporation,-0.0837174,51.510511,BAKERY_CAFE,LOCATION_VERIFICATION
293875,Pret A Manger,pret a manger,Takeaway/sandwich shop,"59 Fenchurch Street, London",EC3M 4AD,City of London Corporation,-0.079627,51.512052,BAKERY_CAFE,LOCATION_VERIFICATION
294575,Pret A Manger,pret a manger,Restaurant/Cafe/Canteen,"28 Fenchurch Avenue, London",EC3M 5AD,City of London Corporation,-0.080762,51.512818,BAKERY_CAFE,LOCATION_VERIFICATION
294482,"Pret A Manger, Unit C",pret a manger unit c,Takeaway/sandwich shop,"Fountain House Unit A, 130 Fenchurch Street, London",EC3M 5DJ,City of London Corporation,-0.0817028,51.5118089,BAKERY_CAFE,VERIFIED_CANDIDATE
295146,Curators Coffee Studio,curators coffee studio,Takeaway/sandwich shop,"9A Cullum Street, London",EC3M 7JJ,City of London Corporation,-0.082593,51.512119,BAKERY_CAFE,VERIFIED_CANDIDATE
1660749,Konditor,konditor,Takeaway/sandwich shop,"15 Cullum Street, London",EC3M 7JJ,City of London Corporation,-0.0828187,51.512007,CORE_BAKERY,VERIFIED_CANDIDATE
928540,Pure,pure,Takeaway/sandwich shop,"5 Philpot Lane, London",EC3M 8AN,City of London Corporation,-0.084438,51.511421,BAKERY_CAFE,LOCATION_VERIFICATION
1791106,Nisa Local,nisa local,Retailers - other,"55-56 Aldgate High Street, London",EC3N 1AL,City of London Corporation,-0.0745629,51.5141402,GROCER_BAKERY,LOCATION_VERIFICATION
1844649,Greggs,greggs,Takeaway/sandwich shop,"74 Aldgate High Street, London",EC3N 1BD,City of London Corporation,-0.0754785,51.5138201,BAKERY_CAFE,LOCATION_VERIFICATION
1721351,Nana's,nana s,Takeaway/sandwich shop,"105A Minories, London",EC3N 1LA,City of London Corporation,-0.075211,51.510838,BAKERY_CAFE,VERIFIED_CANDIDATE
294929,Pret A Manger,pret a manger,Takeaway/sandwich shop,"85 Aldgate High Street, London",EC3N 1LH,City of London Corporation,-0.076529,51.513414,BAKERY_CAFE,LOCATION_VERIFICATION
293618,Pret A Manger,pret a manger,Takeaway/sandwich shop,"3 America Square, London",EC3N 2LR,City of London Corporation,-0.07569,51.511431,BAKERY_CAFE,LOCATION_VERIFICATION
293954,Pret A Manger,pret a manger,Takeaway/sandwich shop,"Retail Unit, 1 Great Tower Street, London",EC3R 5AA,City of London Corporation,-0.082711,51.510008,BAKERY_CAFE,LOCATION_VERIFICATION
711645,Pret A Manger,pret a manger,Restaurant/Cafe/Canteen,"3 Three Quays Walk, London",EC3R 6AH,City of London Corporation,-0.0798143,51.508055,BAKERY_CAFE,LOCATION_VERIFICATION
1860440,Saint Espresso,saint espresso,Restaurant/Cafe/Canteen,"The Minster Building, 21 Mincing Lane, London",EC3R 7AG,City of London Corporation,-0.0815000000109752,51.5109000000004,BAKERY_CAFE,LOCATION_VERIFICATION
1036432,Birley Sandwiches,birley sandwiches,Restaurant/Cafe/Canteen,"DBP House, 62-63 Mark Lane, London",EC3R 7NQ,City of London Corporation,-0.30624494,51.6147915,BAKERY_CAFE,LOCATION_VERIFICATION
1805854,Sandwich Sandwich,sandwich sandwich,Restaurant/Cafe/Canteen,"70 Mark Lane, London",EC3R 7NQ,City of London Corporation,-0.080051,51.510872,BAKERY_CAFE,VERIFIED_CANDIDATE
875016,Pret A Manger,pret a manger,Takeaway/sandwich shop,"Retail Unit, 77-80 Gracechurch Street, London",EC3V 0AS,City of London Corporation,-0.084413,51.512356,BAKERY_CAFE,LOCATION_VERIFICATION
1297523,Aux Merveilleux De Fred,aux merveilleux de fred,Takeaway/sandwich shop,"1-3 Leadenhall Market, London",EC3V 1LR,City of London Corporation,-0.083405,51.51269,CORE_BAKERY,LOCATION_VERIFICATION
1840715,Buns From Home,buns from home,Restaurant/Cafe/Canteen,"16 Leadenhall Market, London",EC3V 1LR,City of London Corporation,-0.083405,51.51269,CORE_BAKERY,LOCATION_VERIFICATION
1666610,Hagen Leadenhall,hagen leadenhall,Other catering premises,"8-9 Leadenhall Market, London",EC3V 1LR,City of London Corporation,-0.0836178,51.5128834,BAKERY_CAFE,VERIFIED_CANDIDATE
1407952,Laduree UK Ltd,laduree uk ltd,Retailers - other,"5 Royal Exchange, London",EC3V 3LL,City of London Corporation,-0.0871253,51.5134443,CORE_BAKERY,VERIFIED_CANDIDATE
1501149,Buns From Home,buns from home,Takeaway/sandwich shop,"33 Royal Exchange, London",EC3V 3LP,City of London Corporation,-0.08759,51.513586,CORE_BAKERY,LOCATION_VERIFICATION
948352,Grind & Co Ltd,grind and co ltd,Restaurant/Cafe/Canteen,"34 Royal Exchange, London",EC3V 3LP,City of London Corporation,-0.08759,51.513585,BAKERY_CAFE,VERIFIED_CANDIDATE
1938751,Laduree Royal Exchange,laduree royal exchange,Retailers - other,"28 Royal Exchange, London",EC3V 3LP,City of London Corporation,-0.0872394,51.5138148,CORE_BAKERY,VERIFIED_CANDIDATE
1113069,Fortnum And Mason,fortnum and mason,Restaurant/Cafe/Canteen,"Unit 4 (Ground Floor), The Courtyard, Royal Exchange, London",EC3V 3LQ,City of London Corporation,-0.0875900015234947,51.5135841369629,BAKERY_CAFE,LOCATION_VERIFICATION
294913,Sainsbury's Local,sainsbury s local,Retailers - supermarkets/hypermarkets,"62-64 Cornhill, London",EC3V 3NH,City of London Corporation,-0.084404,51.513615,GROCER_BAKERY,LOCATION_VERIFICATION
294574,Pret A Manger,pret a manger,Takeaway/sandwich shop,"14 Lombard Street, London",EC3V 9AN,City of London Corporation,-0.08772,51.512554,BAKERY_CAFE,LOCATION_VERIFICATION
294551,Sainsbury's Local,sainsbury s local,Retailers - supermarkets/hypermarkets,"14 Lombard Street, London",EC3V 9AN,City of London Corporation,-0.08772,51.512554,GROCER_BAKERY,VERIFIED_CANDIDATE
295073,Pret A Manger,pret a manger,Takeaway/sandwich shop,"110 Fetter Lane, London",EC4A 1ES,City of London Corporation,-0.109445,51.516206,BAKERY_CAFE,LOCATION_VERIFICATION
